# frequency amplitude_GR amplitude_mod_GR
1.900400000000000091e+03 9.799213868232474867e-45 1.062542809634872986e-41
1.900500000000000000e+03 9.773279479446714533e-45 1.059942671503990680e-41
1.900600000000000136e+03 9.747414010202208244e-45 1.057348890377664514e-41
1.900700000000000045e+03 9.721617276534030246e-45 1.054761450727356745e-41
1.900800000000000182e+03 9.695889094966332760e-45 1.052180337062066193e-41
1.900900000000000091e+03 9.670229282508134242e-45 1.049605533928062635e-41
1.901000000000000000e+03 9.644637656668432598e-45 1.047037025910055244e-41
1.901100000000000136e+03 9.619114035436714700e-45 1.044474797629684631e-41
1.901200000000000045e+03 9.593658237299541966e-45 1.041918833746822176e-41
1.901300000000000182e+03 9.568270081218869379e-45 1.039369118957901222e-41
1.901400000000000091e+03 9.542949386656443432e-45 1.036825637997777309e-41
1.901500000000000000e+03 9.517695973543468672e-45 1.034288375637505608e-41
1.901600000000000136e+03 9.492509662311182613e-45 1.031757316686555582e-41
1.901700000000000045e+03 9.467390273855597375e-45 1.029232445990236418e-41
1.901800000000000182e+03 9.442337629560172623e-45 1.026713748431379971e-41
1.901900000000000091e+03 9.417351551289670958e-45 1.024201208929900687e-41
1.902000000000000000e+03 9.392431861386608309e-45 1.021694812442518405e-41
1.902100000000000136e+03 9.367578382663093073e-45 1.019194543962146612e-41
1.902200000000000045e+03 9.342790938408393299e-45 1.016700388518524197e-41
1.902300000000000182e+03 9.318069352397427371e-45 1.014212331178755063e-41
1.902400000000000091e+03 9.293413448861522063e-45 1.011730357045253295e-41
1.902500000000000000e+03 9.268823052510229177e-45 1.009254451257264244e-41
1.902600000000000136e+03 9.244297988523102461e-45 1.006784598990323639e-41
1.902700000000000045e+03 9.219838082555299559e-45 1.004320785456675233e-41
1.902800000000000182e+03 9.195443160713603494e-45 1.001862995903456972e-41
1.902900000000000091e+03 9.171113049582434868e-45 9.994112156146601163e-42
1.903000000000000000e+03 9.146847576208870580e-45 9.969654299100517997e-42
1.903100000000000136e+03 9.122646568110635416e-45 9.945256241457368178e-42
1.903200000000000045e+03 9.098509853251903236e-45 9.920917837123713260e-42
1.903300000000000182e+03 9.074437260069793328e-45 9.896638940371288422e-42
1.903400000000000091e+03 9.050428617458602529e-45 9.872419405825871217e-42
1.903500000000000000e+03 9.026483754778623242e-45 9.848259088473130132e-42
1.903600000000000136e+03 9.002602501831741745e-45 9.824157843640992245e-42
1.903700000000000045e+03 8.978784688885154106e-45 9.800115527017130278e-42
1.903800000000000182e+03 8.955030146665818981e-45 9.776131994645109860e-42
1.903900000000000091e+03 8.931338706353912253e-45 9.752207102919727508e-42
1.904000000000000000e+03 8.907710199569609344e-45 9.728340708576277008e-42
1.904100000000000136e+03 8.884144458390722486e-45 9.704532668704883416e-42
1.904200000000000045e+03 8.860641315356275219e-45 9.680782840752840450e-42
1.904300000000000182e+03 8.837200603443619125e-45 9.657091082507073727e-42
1.904400000000000091e+03 8.813822156075139740e-45 9.633457252100039030e-42
1.904500000000000000e+03 8.790505807129082121e-45 9.609881208017130822e-42
1.904600000000000136e+03 8.767251390926325686e-45 9.586362809087557015e-42
1.904700000000000045e+03 8.744058742221360849e-45 9.562901914476884575e-42
1.904800000000000182e+03 8.720927696224698090e-45 9.539498383704353245e-42
1.904900000000000091e+03 8.697858088586169124e-45 9.516152076630496582e-42
1.905000000000000000e+03 8.674849755392026970e-45 9.492862853454610855e-42
1.905100000000000136e+03 8.651902533174368843e-45 9.469630574722381493e-42
1.905200000000000045e+03 8.629016258888489357e-45 9.446455101308262216e-42
1.905300000000000182e+03 8.606190769948089101e-45 9.423336294442742391e-42
1.905400000000000091e+03 8.583425904187661488e-45 9.400274015683654817e-42
1.905500000000000000e+03 8.560721499878630280e-45 9.377268126928408115e-42
1.905600000000000136e+03 8.538077395732157414e-45 9.354318490416475778e-42
1.905700000000000045e+03 8.515493430885636565e-45 9.331424968718675302e-42
1.905800000000000182e+03 8.492969444911390438e-45 9.308587424744599636e-42
1.905900000000000091e+03 8.470505277803901134e-45 9.285805721732084935e-42
1.906000000000000000e+03 8.448100770000787942e-45 9.263079723264009398e-42
1.906100000000000136e+03 8.425755762354771404e-45 9.240409293246707507e-42
1.906200000000000045e+03 8.403470096147544419e-45 9.217794295920328948e-42
1.906300000000000182e+03 8.381243613087950146e-45 9.195234595858020399e-42
1.906400000000000091e+03 8.359076155313383422e-45 9.172730057966810018e-42
1.906500000000000000e+03 8.336967565380189899e-45 9.150280547480210392e-42
1.906600000000000136e+03 8.314917686262360453e-45 9.127885929957642481e-42
1.906700000000000045e+03 8.292926361359196694e-45 9.105546071289840659e-42
1.906800000000000182e+03 8.270993434493440328e-45 9.083260837698126261e-42
1.906900000000000091e+03 8.249118749902376735e-45 9.061030095727201713e-42
1.907000000000000000e+03 8.227302152232825442e-45 9.038853712241352600e-42
1.907100000000000136e+03 8.205543486565823089e-45 9.016731554443944560e-42
1.907200000000000045e+03 8.183842598381752141e-45 8.994663489850014459e-42
1.907300000000000182e+03 8.162199333586829777e-45 8.972649386307407535e-42
1.907400000000000091e+03 8.140613538482475717e-45 8.950689111972589161e-42
1.907500000000000000e+03 8.119085059805689636e-45 8.928782535342495218e-42
1.907600000000000136e+03 8.097613744688315304e-45 8.906929525222656231e-42
1.907700000000000045e+03 8.076199440676076794e-45 8.885129950742115089e-42
1.907800000000000182e+03 8.054841995718829501e-45 8.863383681346241559e-42
1.907900000000000091e+03 8.033541258184107648e-45 8.841690586806758570e-42
1.908000000000000000e+03 8.012297076837476985e-45 8.820050537207253997e-42
1.908100000000000136e+03 7.991109300848192751e-45 8.798463402946923792e-42
1.908200000000000045e+03 7.969977779801298462e-45 8.776929054750470819e-42
1.908300000000000182e+03 7.948902363667033566e-45 8.755447363644616304e-42
1.908400000000000091e+03 7.927882902839403697e-45 8.734018200987445868e-42
1.908500000000000000e+03 7.906919248089605131e-45 8.712641438433143565e-42
1.908600000000000136e+03 7.886011250604592552e-45 8.691316947961197720e-42
1.908700000000000045e+03 7.865158761971710693e-45 8.670044601865100173e-42
1.908800000000000182e+03 7.844361634164238269e-45 8.648824272741197180e-42
1.908900000000000091e+03 7.823619719554364209e-45 8.627655833498218657e-42
1.909000000000000000e+03 7.802932870924824695e-45 8.606539157367374557e-42
1.909100000000000136e+03 7.782300941431953387e-45 8.585474117872728458e-42
1.909200000000000045e+03 7.761723784636655860e-45 8.564460588856117343e-42
1.909300000000000182e+03 7.741201254492448966e-45 8.543498444467376391e-42
1.909400000000000091e+03 7.720733205342214911e-45 8.522587559162056393e-42
1.909500000000000000e+03 7.700319491915015071e-45 8.501727807699329792e-42
1.909600000000000136e+03 7.679959969338778721e-45 8.480919065151429434e-42
1.909700000000000045e+03 7.659654493118130429e-45 8.460161206886797479e-42
1.909800000000000182e+03 7.639402919156034950e-45 8.439454108586907177e-42
1.909900000000000091e+03 7.619205103732253146e-45 8.418797646229435996e-42
1.910000000000000000e+03 7.599060903513242806e-45 8.398191696096338133e-42
1.910100000000000136e+03 7.578970175557042463e-45 8.377636134777378634e-42
1.910200000000000045e+03 7.558932777295084015e-45 8.357130839156338489e-42
1.910300000000000182e+03 7.538948566542839055e-45 8.336675686419172538e-42
1.910400000000000091e+03 7.519017401505712072e-45 8.316270554058689340e-42
1.910500000000000000e+03 7.499139140752378558e-45 8.295915319853940383e-42
1.910600000000000136e+03 7.479313643245190664e-45 8.275609861893808044e-42
1.910700000000000045e+03 7.459540768316557126e-45 8.255354058559119623e-42
1.910800000000000182e+03 7.439820375679826067e-45 8.235147788530422912e-42
1.910900000000000091e+03 7.420152325418333742e-45 8.214990930780225921e-42
1.911000000000000000e+03 7.400536477995682464e-45 8.194883364580785186e-42
1.911100000000000136e+03 7.380972694251179138e-45 8.174824969500462053e-42
1.911200000000000045e+03 7.361460835387595833e-45 8.154815625394601266e-42
1.911300000000000182e+03 7.342000762990442461e-45 8.134855212420362018e-42
1.911400000000000091e+03 7.322592339001465443e-45 8.114943611016193830e-42
1.911500000000000000e+03 7.303235425751898525e-45 8.095080701927849830e-42
1.911600000000000136e+03 7.283929885922318105e-45 8.075266366176984996e-42
1.911700000000000045e+03 7.264675582576656993e-45 8.055500485088166079e-42
1.911800000000000182e+03 7.245472379131675541e-45 8.035782940264555918e-42
1.911900000000000091e+03 7.226320139383940901e-45 8.016113613609551457e-42
1.912000000000000000e+03 7.207218727482544085e-45 7.996492387305121512e-42
1.912100000000000136e+03 7.188168007947480262e-45 7.976919143826441553e-42
1.912200000000000045e+03 7.169167845659583652e-45 7.957393765934240494e-42
1.912300000000000182e+03 7.150218105861901570e-45 7.937916136675451943e-42
1.912400000000000091e+03 7.131318654159640903e-45 7.918486139383964872e-42
1.912500000000000000e+03 7.112469356511384954e-45 7.899103657672986969e-42
1.912600000000000136e+03 7.093670079246608733e-45 7.879768575449450011e-42
1.912700000000000045e+03 7.074920689040654975e-45 7.860480776894196903e-42
1.912800000000000182e+03 7.056221052932727359e-45 7.841240146476218817e-42
1.912900000000000091e+03 7.037571038314802346e-45 7.822046568944020637e-42
1.913000000000000000e+03 7.018970512940734691e-45 7.802899929332733795e-42
1.913100000000000136e+03 7.000419344906414740e-45 7.783800112948814940e-42
1.913200000000000045e+03 6.981917402674665463e-45 7.764747005389462546e-42
1.913300000000000182e+03 6.963464555045359544e-45 7.745740492519136007e-42
1.913400000000000091e+03 6.945060671186346512e-45 7.726780460494359445e-42
1.913500000000000000e+03 6.926705620602557968e-45 7.707866795738873297e-42
1.913600000000000136e+03 6.908399273153119629e-45 7.688999384957796266e-42
1.913700000000000045e+03 6.890141499049120997e-45 7.670178115135425580e-42
1.913800000000000182e+03 6.871932168844258437e-45 7.651402873528046410e-42
1.913900000000000091e+03 6.853771153438521691e-45 7.632673547667231486e-42
1.914000000000000000e+03 6.835658324079489506e-45 7.613990025360428625e-42
1.914100000000000136e+03 6.817593552360879675e-45 7.595352194690322223e-42
1.914200000000000045e+03 6.799576710222059908e-45 7.576759944014266112e-42
1.914300000000000182e+03 6.781607669933732405e-45 7.558213161952864280e-42
1.914400000000000091e+03 6.763686304123114668e-45 7.539711737410530675e-42
1.914500000000000000e+03 6.745812485750514825e-45 7.521255559556344064e-42
1.914600000000000136e+03 6.727986088116069912e-45 7.502844517830015121e-42
1.914700000000000045e+03 6.710206984859480770e-45 7.484478501941180365e-42
1.914800000000000182e+03 6.692475049964873470e-45 7.466157401873980071e-42
1.914900000000000091e+03 6.674790157748969355e-45 7.447881107877201491e-42
1.915000000000000000e+03 6.657152182860356950e-45 7.429649510463779261e-42
1.915100000000000136e+03 6.639561000289224758e-45 7.411462500419218396e-42
1.915200000000000045e+03 6.622016485362436366e-45 7.393319968796670999e-42
1.915300000000000182e+03 6.604518513735400697e-45 7.375221806911759348e-42
1.915400000000000091e+03 6.587066961395073992e-45 7.357167906343910275e-42
1.915500000000000000e+03 6.569661704665139850e-45 7.339158158941479816e-42
1.915600000000000136e+03 6.552302620200165812e-45 7.321192456816580130e-42
1.915700000000000045e+03 6.534989584985050766e-45 7.303270692344842442e-42
1.915800000000000182e+03 6.517722476326007787e-45 7.285392758158208625e-42
1.915900000000000091e+03 6.500501171868786380e-45 7.267558547159794107e-42
1.916000000000000000e+03 6.483325549584903430e-45 7.249767952512848382e-42
1.916100000000000136e+03 6.466195487761731185e-45 7.232020867632711810e-42
1.916200000000000045e+03 6.449110865024819215e-45 7.214317186204969214e-42
1.916300000000000182e+03 6.432071560318300619e-45 7.196656802169822288e-42
1.916400000000000091e+03 6.415077452913594298e-45 7.179039609728873620e-42
1.916500000000000000e+03 6.398128422400430117e-45 7.161465503338360510e-42
1.916600000000000136e+03 6.381224348698657699e-45 7.143934377718385983e-42
1.916700000000000045e+03 6.364365112040327876e-45 7.126446127838699490e-42
1.916800000000000182e+03 6.347550592985449365e-45 7.109000648931632809e-42
1.916900000000000091e+03 6.330780672409455613e-45 7.091597836481743677e-42
1.917000000000000000e+03 6.314055231509390474e-45 7.074237586231129072e-42
1.917100000000000136e+03 6.297374151795846918e-45 7.056919794172791572e-42
1.917200000000000045e+03 6.280737315104066397e-45 7.039644356559793904e-42
1.917300000000000182e+03 6.264144603573314531e-45 7.022411169888791469e-42
1.917400000000000091e+03 6.247595899675109949e-45 7.005220130922506409e-42
1.917500000000000000e+03 6.231091086180171364e-45 6.988071136663614918e-42
1.917600000000000136e+03 6.214630046182139709e-45 6.970964084373549552e-42
1.917700000000000045e+03 6.198212663081581255e-45 6.953898871559725178e-42
1.917800000000000182e+03 6.181838820596760892e-45 6.936875395984688421e-42
1.917900000000000091e+03 6.165508402754447003e-45 6.919893555658172597e-42
1.918000000000000000e+03 6.149221293888638237e-45 6.902953248836554784e-42
1.918100000000000136e+03 6.132977378647306765e-45 6.886054374028178027e-42
1.918200000000000045e+03 6.116776541985672447e-45 6.869196829988178250e-42
1.918300000000000182e+03 6.100618669168209132e-45 6.852380515719897643e-42
1.918400000000000091e+03 6.084503645760654307e-45 6.835605330468593864e-42
1.918500000000000000e+03 6.068431357643509304e-45 6.818871173732700014e-42
1.918600000000000136e+03 6.052401690998555274e-45 6.802177945252414271e-42
1.918700000000000045e+03 6.036414532310308123e-45 6.785525545011633271e-42
1.918800000000000182e+03 6.020469768365917707e-45 6.768913873237251142e-42
1.918900000000000091e+03 6.004567286262565742e-45 6.752342830405649131e-42
1.919000000000000000e+03 5.988706973393604670e-45 6.735812317231575815e-42
1.919100000000000136e+03 5.972888717455330783e-45 6.719322234673324017e-42
1.919200000000000045e+03 5.957112406444335707e-45 6.702872483931054871e-42
1.919300000000000182e+03 5.941377928657054617e-45 6.686462966446159311e-42
1.919400000000000091e+03 5.925685172690008928e-45 6.670093583901785705e-42
1.919500000000000000e+03 5.910034027430955925e-45 6.653764238215533297e-42
1.919600000000000136e+03 5.894424382077458243e-45 6.637474831554738241e-42
1.919700000000000045e+03 5.878856126112200896e-45 6.621225266316437606e-42
1.919800000000000182e+03 5.863329149317899134e-45 6.605015445139450107e-42
1.919900000000000091e+03 5.847843341774921250e-45 6.588845270902608412e-42
1.920000000000000000e+03 5.832398593853365439e-45 6.572714646718487458e-42
1.920100000000000136e+03 5.816994796216818497e-45 6.556623475936217214e-42
1.920200000000000045e+03 5.801631839825355315e-45 6.540571662144355345e-42
1.920300000000000182e+03 5.786309615924013856e-45 6.524559109161179542e-42
1.920400000000000091e+03 5.771028016056839254e-45 6.508585721046662485e-42
1.920500000000000000e+03 5.755786932051282717e-45 6.492651402089352403e-42
1.920600000000000136e+03 5.740586256028294009e-45 6.476756056814891661e-42
1.920700000000000045e+03 5.725425880394486680e-45 6.460899589979782033e-42
1.920800000000000182e+03 5.710305697848669736e-45 6.445081906576584553e-42
1.920900000000000091e+03 5.695225601369590794e-45 6.429302911824095876e-42
1.921000000000000000e+03 5.680185484230555186e-45 6.413562511179337250e-42
1.921100000000000136e+03 5.665185239983661818e-45 6.397860610324581647e-42
1.921200000000000045e+03 5.650224762469549655e-45 6.382197115175755096e-42
1.921300000000000182e+03 5.635303945810384385e-45 6.366571931876306463e-42
1.921400000000000091e+03 5.620422684414039040e-45 6.350984966801093320e-42
1.921500000000000000e+03 5.605580872968271741e-45 6.335436126551355427e-42
